Transaction #,Operation #,Ignore,Datetime,Amount In,Amount Out,Amount currency,Description,Counterparty address,Counterparty name,Transaction hash,Blockchain,Wallet,transfer_from,transfer_to,transfer_amount,token_address,token_symbol,token_name,transfer_type,call,tx_hash,block_number,from_alias,to_alias,timestamp
105,1,True,2024-11-14 18:22:53,,0.0000047488,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x003768757a3b227db479fcb320502640a93601223f321561a1562f86ee3aa379,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000047488,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x003768757a3b227db479fcb320502640a93601223f321561a1562f86ee3aa379,899465,,StarkWare: Sequencer,2024-11-14T18:22:53.000Z
105,2,True,2024-11-14 18:22:53,10577.8713270000,,USDC,Transaction,0x00000005dd3d2f4429af886cd1a3b08289dbcea99a294197e9eb43b0e0325b4b,Ekubo,0x003768757a3b227db479fcb320502640a93601223f321561a1562f86ee3aa379,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x00000005dd3d2f4429af886cd1a3b08289dbcea99a294197e9eb43b0e0325b4b,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,10577.8713270000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x003768757a3b227db479fcb320502640a93601223f321561a1562f86ee3aa379,899465,Ekubo Core,,2024-11-14T18:22:53.000Z
105,3,True,2024-11-14 18:22:53,0.8356670000,,USDT,Transaction,0x00000005dd3d2f4429af886cd1a3b08289dbcea99a294197e9eb43b0e0325b4b,Ekubo,0x003768757a3b227db479fcb320502640a93601223f321561a1562f86ee3aa379,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x00000005dd3d2f4429af886cd1a3b08289dbcea99a294197e9eb43b0e0325b4b,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.8356670000,0x068f5c6a61780768455de69077e07e89787839bf8166decfbf92b645209c0fb8,USDT,Tether USD,execute,transfer,0x003768757a3b227db479fcb320502640a93601223f321561a1562f86ee3aa379,899465,Ekubo Core,,2024-11-14T18:22:53.000Z
105,4,True,2024-11-14 18:22:53,0.8956830000,,USDC,Transaction,0x00000005dd3d2f4429af886cd1a3b08289dbcea99a294197e9eb43b0e0325b4b,Ekubo,0x003768757a3b227db479fcb320502640a93601223f321561a1562f86ee3aa379,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x00000005dd3d2f4429af886cd1a3b08289dbcea99a294197e9eb43b0e0325b4b,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.8956830000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x003768757a3b227db479fcb320502640a93601223f321561a1562f86ee3aa379,899465,Ekubo Core,,2024-11-14T18:22:53.000Z
104,1,True,2024-11-11 22:57:34,,0.0000145965,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x069e7fe306a01d2e5126226d7869f5b6f6d3c2991b15fd7a52ae9f21d2b24d9d,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000145965,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x069e7fe306a01d2e5126226d7869f5b6f6d3c2991b15fd7a52ae9f21d2b24d9d,891655,,StarkWare: Sequencer,2024-11-11T22:57:34.000Z
104,3,True,2024-11-11 22:57:34,,1.9337099558,ETH,Transaction,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,Nostra,0x069e7fe306a01d2e5126226d7869f5b6f6d3c2991b15fd7a52ae9f21d2b24d9d,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,1.9337099558,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,execute,transfer,0x069e7fe306a01d2e5126226d7869f5b6f6d3c2991b15fd7a52ae9f21d2b24d9d,891655,,Nostra Interest Rate Model,2024-11-11T22:57:34.000Z
103,1,True,2024-11-11 22:57:03,,0.0001764524,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x023fc54f9213ec9457ca0d42a6c1da1d3b035599cbed3e2dbe684f2010debfe3,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0001764524,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x023fc54f9213ec9457ca0d42a6c1da1d3b035599cbed3e2dbe684f2010debfe3,891654,,StarkWare: Sequencer,2024-11-11T22:57:03.000Z
103,2,True,2024-11-11 22:57:03,1.5840312399,,ETH,Transaction,0x040784ffdde08057a5957e64ed360c0ae4e04117b6d8e351c6bb912c09c5cbf5,,0x023fc54f9213ec9457ca0d42a6c1da1d3b035599cbed3e2dbe684f2010debfe3,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x040784ffdde08057a5957e64ed360c0ae4e04117b6d8e351c6bb912c09c5cbf5,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,1.5840312399,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,execute,transfer,0x023fc54f9213ec9457ca0d42a6c1da1d3b035599cbed3e2dbe684f2010debfe3,891654,,,2024-11-11T22:57:03.000Z
103,3,True,2024-11-11 22:57:03,,10000.0000000000,STRK,Transaction,0x01a2de9f2895ac4e6cb80c11ecc07ce8062a4ae883f64cb2b1dc6724b85e897d,,0x023fc54f9213ec9457ca0d42a6c1da1d3b035599cbed3e2dbe684f2010debfe3,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01a2de9f2895ac4e6cb80c11ecc07ce8062a4ae883f64cb2b1dc6724b85e897d,10000.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x023fc54f9213ec9457ca0d42a6c1da1d3b035599cbed3e2dbe684f2010debfe3,891654,,,2024-11-11T22:57:03.000Z
102,1,True,2024-11-11 22:56:31,,0.0000385253,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x04eca6603ba5d7a337a9c31eab755af03eeae5c0155d617898c29850dd855a84,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000385253,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x04eca6603ba5d7a337a9c31eab755af03eeae5c0155d617898c29850dd855a84,891653,,StarkWare: Sequencer,2024-11-11T22:56:31.000Z
102,3,True,2024-11-11 22:56:31,10000.0000000000,,STRK,Transaction,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,Nostra,0x04eca6603ba5d7a337a9c31eab755af03eeae5c0155d617898c29850dd855a84,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,10000.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x04eca6603ba5d7a337a9c31eab755af03eeae5c0155d617898c29850dd855a84,891653,Nostra Interest Rate Model,,2024-11-11T22:56:31.000Z
101,1,True,2024-11-11 22:53:29,,0.0001124212,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x03d78d9eae288fb180a8eb00e644f49164accf98787421be185b5008ad757f16,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0001124212,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x03d78d9eae288fb180a8eb00e644f49164accf98787421be185b5008ad757f16,891647,,StarkWare: Sequencer,2024-11-11T22:53:29.000Z
101,2,True,2024-11-11 22:53:29,0.3501014302,,ETH,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x03d78d9eae288fb180a8eb00e644f49164accf98787421be185b5008ad757f16,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.3501014302,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,execute,transfer,0x03d78d9eae288fb180a8eb00e644f49164accf98787421be185b5008ad757f16,891647,AVNU Exchange,,2024-11-11T22:53:29.000Z
101,3,True,2024-11-11 22:53:29,,2209.0000000000,STRK,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x03d78d9eae288fb180a8eb00e644f49164accf98787421be185b5008ad757f16,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,2209.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x03d78d9eae288fb180a8eb00e644f49164accf98787421be185b5008ad757f16,891647,,AVNU Exchange,2024-11-11T22:53:29.000Z
100,1,True,2024-11-11 22:50:56,,0.0000106454,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x002e0531f707cf92a2b566cdbfbb5ebef8299f06e91d6a4e40d4146e4981e207,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000106454,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x002e0531f707cf92a2b566cdbfbb5ebef8299f06e91d6a4e40d4146e4981e207,891642,,StarkWare: Sequencer,2024-11-11T22:50:56.000Z
100,2,True,2024-11-11 22:50:56,1315.7609703740,,STRK,Transaction,0x07391abf66d5968f701ea51e6c741c5611e519ecb18b7ef52799323bfaf1375b,,0x002e0531f707cf92a2b566cdbfbb5ebef8299f06e91d6a4e40d4146e4981e207,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x07391abf66d5968f701ea51e6c741c5611e519ecb18b7ef52799323bfaf1375b,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,1315.7609703740,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x002e0531f707cf92a2b566cdbfbb5ebef8299f06e91d6a4e40d4146e4981e207,891642,,,2024-11-11T22:50:56.000Z
100,3,True,2024-11-11 22:50:56,894.0202356734,,STRK,Transaction,0x07e8ed38f43d6033d7135979b4173dc734786953ddfe3e8d8328d14cb7eb1502,,0x002e0531f707cf92a2b566cdbfbb5ebef8299f06e91d6a4e40d4146e4981e207,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x07e8ed38f43d6033d7135979b4173dc734786953ddfe3e8d8328d14cb7eb1502,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,894.0202356734,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x002e0531f707cf92a2b566cdbfbb5ebef8299f06e91d6a4e40d4146e4981e207,891642,,,2024-11-11T22:50:56.000Z
99,1,True,2024-11-04 11:12:20,,0.0000025756,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x00074949c5223a3e902527e61fc35d441c014edaeb5da03dc766c32cc52ea7f7,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000025756,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x00074949c5223a3e902527e61fc35d441c014edaeb5da03dc766c32cc52ea7f7,871100,,StarkWare: Sequencer,2024-11-04T11:12:20.000Z
99,2,True,2024-11-04 11:12:20,,2260.0606509329,STRK,Transaction,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,Nostra,0x00074949c5223a3e902527e61fc35d441c014edaeb5da03dc766c32cc52ea7f7,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,2260.0606509329,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x00074949c5223a3e902527e61fc35d441c014edaeb5da03dc766c32cc52ea7f7,871100,,Nostra Interest Rate Model,2024-11-04T11:12:20.000Z
98,1,True,2024-11-04 11:11:48,,0.0000011197,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x0526c73e789d14bfd6993d0e4497877a729a0be96a218087446ad2cdc60b048b,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000011197,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x0526c73e789d14bfd6993d0e4497877a729a0be96a218087446ad2cdc60b048b,871099,,StarkWare: Sequencer,2024-11-04T11:11:48.000Z
98,2,True,2024-11-04 11:11:48,1316.9540099234,,STRK,Transaction,0x042591da0495da70ccf14253617cba29483c4cd9bacc4822d6adc4ddd24ccf62,,0x0526c73e789d14bfd6993d0e4497877a729a0be96a218087446ad2cdc60b048b,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x042591da0495da70ccf14253617cba29483c4cd9bacc4822d6adc4ddd24ccf62,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,1316.9540099234,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x0526c73e789d14bfd6993d0e4497877a729a0be96a218087446ad2cdc60b048b,871099,,,2024-11-04T11:11:48.000Z
98,3,True,2024-11-04 11:11:48,939.3316649205,,STRK,Transaction,0x01e9a51d6e67d05405bca2b1e51e4d99f20c25ed623e8986a6695ec440c0272d,,0x0526c73e789d14bfd6993d0e4497877a729a0be96a218087446ad2cdc60b048b,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01e9a51d6e67d05405bca2b1e51e4d99f20c25ed623e8986a6695ec440c0272d,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,939.3316649205,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x0526c73e789d14bfd6993d0e4497877a729a0be96a218087446ad2cdc60b048b,871099,,,2024-11-04T11:11:48.000Z
97,1,True,2024-10-29 16:04:13,,0.0000080172,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x0360133c730b10b66b9a43a0d86c01dfd1ed08cb8365f7a7136788f53039c04c,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000080172,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x0360133c730b10b66b9a43a0d86c01dfd1ed08cb8365f7a7136788f53039c04c,848225,,StarkWare: Sequencer,2024-10-29T16:04:13.000Z
97,3,True,2024-10-29 16:04:13,,779.1492490000,USDC,Transaction,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,Nostra,0x0360133c730b10b66b9a43a0d86c01dfd1ed08cb8365f7a7136788f53039c04c,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,779.1492490000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x0360133c730b10b66b9a43a0d86c01dfd1ed08cb8365f7a7136788f53039c04c,848225,,Nostra Interest Rate Model,2024-10-29T16:04:13.000Z
96,1,True,2024-10-29 16:01:19,,0.0000396451,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x06b65b3043440d9a8452d79e1629adb165b6db7801e2ebc72dfbe5baeff910a5,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000396451,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x06b65b3043440d9a8452d79e1629adb165b6db7801e2ebc72dfbe5baeff910a5,848176,,StarkWare: Sequencer,2024-10-29T16:01:19.000Z
96,2,True,2024-10-29 16:01:19,779.1492490000,,USDC,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x06b65b3043440d9a8452d79e1629adb165b6db7801e2ebc72dfbe5baeff910a5,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,779.1492490000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x06b65b3043440d9a8452d79e1629adb165b6db7801e2ebc72dfbe5baeff910a5,848176,AVNU Exchange,,2024-10-29T16:01:19.000Z
96,3,True,2024-10-29 16:01:19,,2000.0000000000,STRK,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x06b65b3043440d9a8452d79e1629adb165b6db7801e2ebc72dfbe5baeff910a5,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,2000.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x06b65b3043440d9a8452d79e1629adb165b6db7801e2ebc72dfbe5baeff910a5,848176,,AVNU Exchange,2024-10-29T16:01:19.000Z
95,1,True,2024-10-29 15:58:48,,0.0000016605,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x048365210f522b759b91fbb4944dcec220129cb5534d407fe87a9fc315b294ad,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000016605,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x048365210f522b759b91fbb4944dcec220129cb5534d407fe87a9fc315b294ad,848127,,StarkWare: Sequencer,2024-10-29T15:58:48.000Z
95,2,True,2024-10-29 15:58:48,0.0000000000,,STRK,Transaction,0x04327da17a67e92dcd37619b927a7ee962c92a951dc42f78598c54bf77db467a,,0x048365210f522b759b91fbb4944dcec220129cb5534d407fe87a9fc315b294ad,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04327da17a67e92dcd37619b927a7ee962c92a951dc42f78598c54bf77db467a,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x048365210f522b759b91fbb4944dcec220129cb5534d407fe87a9fc315b294ad,848127,,,2024-10-29T15:58:48.000Z
95,3,True,2024-10-29 15:58:48,0.0000000000,,STRK,Transaction,0x0476e3589c53f1f0223cfe5129c80a03a9f7d32a69f7d9da2b6f70686bf685dc,,0x048365210f522b759b91fbb4944dcec220129cb5534d407fe87a9fc315b294ad,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x0476e3589c53f1f0223cfe5129c80a03a9f7d32a69f7d9da2b6f70686bf685dc,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x048365210f522b759b91fbb4944dcec220129cb5534d407fe87a9fc315b294ad,848127,,,2024-10-29T15:58:48.000Z
94,1,True,2024-10-29 15:57:42,,0.0000049221,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x05f2396718dfedb9fdb04ff680d0cd080d23c28d1673bd2415a56fcd99718e40,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000049221,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x05f2396718dfedb9fdb04ff680d0cd080d23c28d1673bd2415a56fcd99718e40,848097,,StarkWare: Sequencer,2024-10-29T15:57:42.000Z
94,2,True,2024-10-29 15:57:42,1308.1331076035,,STRK,Transaction,0x04327da17a67e92dcd37619b927a7ee962c92a951dc42f78598c54bf77db467a,,0x05f2396718dfedb9fdb04ff680d0cd080d23c28d1673bd2415a56fcd99718e40,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04327da17a67e92dcd37619b927a7ee962c92a951dc42f78598c54bf77db467a,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,1308.1331076035,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x05f2396718dfedb9fdb04ff680d0cd080d23c28d1673bd2415a56fcd99718e40,848097,,,2024-10-29T15:57:42.000Z
94,3,True,2024-10-29 15:57:42,695.4257839332,,STRK,Transaction,0x0476e3589c53f1f0223cfe5129c80a03a9f7d32a69f7d9da2b6f70686bf685dc,,0x05f2396718dfedb9fdb04ff680d0cd080d23c28d1673bd2415a56fcd99718e40,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x0476e3589c53f1f0223cfe5129c80a03a9f7d32a69f7d9da2b6f70686bf685dc,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,695.4257839332,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x05f2396718dfedb9fdb04ff680d0cd080d23c28d1673bd2415a56fcd99718e40,848097,,,2024-10-29T15:57:42.000Z
